selection_index,candidate_id,source_dataset,source_split,edit_type,source_record_id,instruction_original,local_caption,mask_area_ratio,mask_components,diff_mass_inside_ratio,changed_pixel_inside_ratio,small_target,multi_target,multi_object_scene,same_class_multi_instance_proxy,strict_eligible,review_flags
385,he_3d853e9ZjPM,HumanEdit,train,replace,3d853e9ZjPM,White hat with black chin strap replaced with black hat with white chin strap,A long-haired lady wearing a black hat and white clothes carries a black backpack,0.09903144836425781,1,0.9567036032676697,0.9785353535353535,False,False,False,False,True,
386,he_3ifyMZdTDUY,HumanEdit,train,replace,3ifyMZdTDUY,Change eye color to yellow.,A green lizard with yellow eyes crawls on the ground,0.013833045959472656,1,0.42607900500297546,0.9185606060606061,True,False,False,False,True,
387,he_3khMcS5CLN0,HumanEdit,train,replace,3khMcS5CLN0,Change the white top to a black top.,"A girl wearing a black top, holding a leaf in her hand, standing around the leaves",0.058966636657714844,1,0.8181326389312744,0.9763575914296269,False,False,False,True,True,
388,he_3qoJo9hp2Ak,HumanEdit,train,replace,3qoJo9hp2Ak,Replace the pomegranate on the right with an onion.,On the far left is a pomegranate and onion.,0.058808326721191406,1,0.8456001281738281,0.9741729135432284,False,False,False,True,True,
389,he_3sBnJqI8LXo,HumanEdit,train,replace,3sBnJqI8LXo,Replace the trees on the right with white mist.,"Trees on the left, white mist on the right.",0.2247486114501953,1,0.9631728529930115,0.989891395154553,False,False,False,True,True,
390,he_3t6rfsCaWiQ,HumanEdit,train,replace,3t6rfsCaWiQ,Replace a woman's brown bag with a plaid bag.,"A woman was wearing a white blouse, yellow skirt and carrying a plaid bag in her hand.",0.019287109375,1,0.6795345544815063,0.9426051500243762,True,False,False,False,True,
391,he_3tvnHnUXjDU,HumanEdit,train,replace,3tvnHnUXjDU,Replace the three yellow flowers in the middle with three white flowers.,There are three white flowers among the dark green leaves.,0.08372116088867188,1,0.9461987614631653,0.9818514607532559,False,True,True,True,True,
392,he_46juD4zY1XA,HumanEdit,train,replace,46juD4zY1XA,Change the paint on the far right to pink.,"Four lines of paint, pink on the far right.",0.08633995056152344,1,0.9216934442520142,0.984179850124896,False,False,False,True,True,
393,he_50uhRqRVJM8,HumanEdit,train,replace,50uhRqRVJM8,Wear a red halter dress with a pink dress behind it.,"A girl with short curly hair in a red halter-neck dress behind a pink dress stood between the pink and blue walls, one hand touching her head and the other hand sideways",0.22286128997802734,1,0.9796530604362488,0.9898623620696377,False,False,False,True,True,
394,he_5r7YLkOwwQg,HumanEdit,train,replace,5r7YLkOwwQg,Swap black hair for blonde hair.,A blonde girl in a blue dress is playing with binoculars.,0.007871627807617188,1,0.5379039645195007,0.8711983983220517,True,False,False,False,True,
395,he_6hkjCMStvQ0,HumanEdit,train,replace,6hkjCMStvQ0,Switch to a black cup.,Girl holding black cup in her hand,0.01965808868408203,1,0.8465558886528015,0.9375122046475298,True,False,False,False,True,
396,he_6zKEK46iVIc,HumanEdit,train,replace,6zKEK46iVIc,Turn water droplets into small snails.,A little snail is lying on a leaf,0.013944625854492188,1,0.5970534086227417,0.894082791539791,True,False,False,False,True,
397,he_7zfQ6sbWVyE,HumanEdit,train,replace,7zfQ6sbWVyE,Turn the small tomato in the upper right corner of the picture into a big tomato,There is a delicious food on the table and a large tomato in front,0.07853507995605469,1,0.8641163110733032,0.9823845554543174,False,False,False,True,True,
398,he_805S0qauwKQ,HumanEdit,train,replace,805S0qauwKQ,Replace your black top with a white summer top,"A lady with long hair, standing in front of a brown wall, wearing white short sleeves and leopard print skirt",0.06299018859863281,1,0.8960853219032288,0.968808416293527,False,False,False,True,True,
399,he_87InWldRhgs,HumanEdit,train,replace,87InWldRhgs,Replace the cucumber slices on your eyes with a piece of chrysanthemum,The lying girl has a flower blocking her eyes,0.10401344299316406,1,0.9398154616355896,0.9872224884203802,False,False,False,False,True,
400,he_8TgvLWnhlbQ,HumanEdit,train,replace,8TgvLWnhlbQ,Turn the phone from the back to the front,A hand wearing a watch holds a white mobile phone,0.13623714447021484,1,0.9588453769683838,0.9846433136357742,False,False,False,True,True,
401,he_8VxLn3IgokM,HumanEdit,train,replace,8VxLn3IgokM,Change the black top to white.,A long-haired lady wearing a white top holds a green branch in her hand,0.22753429412841797,1,0.9839287996292114,0.981008454494423,False,False,False,True,True,
402,he_8a3LPB-Z9Ag,HumanEdit,train,replace,8a3LPB-Z9Ag,Change the skirt to a white top and pink skirt,Girl in pink dress standing in the grass,0.13251686096191406,1,0.8578996062278748,0.9539904775373592,False,False,False,True,True,
403,he_8vn4KvfU640,HumanEdit,train,replace,8vn4KvfU640,Change the green top to black.,A blonde woman wears a gray VR in a black top,0.18460845947265625,1,0.9322047829627991,0.928077427159996,False,False,False,True,True,
404,he_9T-ECH-1Tj0,HumanEdit,train,replace,9T-ECH-1Tj0,Replace the round moon with a meniscus.,There was a meniscus in the blue sky.,0.07110595703125,1,0.9595694541931152,0.980483639801177,False,False,False,False,True,
405,he_9sZ_aSCZ0W8,HumanEdit,train,replace,9sZ_aSCZ0W8,Replace the black phone on the left with a mouse.,"On the turquoise table, there is a black notebook in the lower left corner and a laptop in the upper right corner.",0.1619882583618164,1,0.9792227149009705,0.9801549205976975,False,False,False,True,True,
406,he_9t1l8iKx1xA,HumanEdit,train,replace,9t1l8iKx1xA,Turn the rabbit's pink ears into white ears.,A rabbit with white ears is holding a carrot.,0.011662483215332031,2,0.4668169319629669,0.873438202247191,True,False,False,False,True,
407,he_9u2GMRE8MdE,HumanEdit,train,replace,9u2GMRE8MdE,Replace the picture on the left with a rabbit.,There are two pictures on the wall. The one on the left is a rabbit.,0.02732372283935547,1,0.7932369709014893,0.9262501430369607,False,False,False,True,True,
408,he_9uUy6Rf7iPw,HumanEdit,train,replace,9uUy6Rf7iPw,Replace the orange feathers in the middle of the bird with pink.,On the green branch stood a colorful bird.,0.01594066619873047,1,0.4386630654335022,0.8060354864248126,True,False,False,True,True,
409,he_9vHPCKymSh0,HumanEdit,train,replace,9vHPCKymSh0,Swap a woman's black belt for a white skirt.,"A couple embrace, and the woman on the right is wearing a white top and skirt.",0.0147552490234375,1,0.7801021933555603,0.8683022357613012,True,False,False,False,True,
410,he_A_f5ucMXRH4,HumanEdit,train,replace,A_f5ucMXRH4,Change glasses to sunglasses.,A woman wearing sunglasses and a white dress stands next to a white building with black clothes in her hands,0.008954048156738281,1,0.4819314777851105,0.8463779374635851,True,False,False,False,True,
411,he_Vdkm_nd237s,HumanEdit,train,replace,Vdkm_nd237s,Replace the white light ball on the right with red.,"On the left is a glass bottle with a cork in it, and on the right is a red bulb.",0.17358016967773438,1,0.9777880311012268,0.9914584680164538,False,False,False,True,True,
412,he__RfbgayXWOk,HumanEdit,train,replace,_RfbgayXWOk,Turn the two pine cones on the left side of the table into red apples on a wooden plate.,"On the left of the table was a red apple on a wooden plate, and on the right was a white candle in a fine box.",0.05929088592529297,1,0.7979604005813599,0.961895835689931,False,True,True,True,True,
413,he__Rh_zxIUWXA,HumanEdit,train,replace,_Rh_zxIUWXA,Replace the blue mask on a woman's face with a silver one.,A woman with short hair wore a silver-white mask.,0.1168069839477539,1,0.9551535248756409,0.9892885744794447,False,False,False,False,True,
414,he__SMGQ74kB3c,HumanEdit,train,replace,_SMGQ74kB3c,Replace the plain black pants of a woman in the desert with pants printed with many large flowers.,A woman in the desert wore a black blouse and trousers with many large flowers on them.,0.013370513916015625,1,0.5198303461074829,0.8720752593069068,True,False,False,False,True,
415,he__XQflc16W0I,HumanEdit,train,replace,_XQflc16W0I,Replace the donut-shaped nose with a normal nose,White statue with a white lampshade,0.013835906982421875,1,0.5557416677474976,0.8583287216380742,True,False,False,False,True,
416,he__rWF1DVWkUs,HumanEdit,train,replace,_rWF1DVWkUs,Replace the black skirt worn by the woman in the middle with black shorts.,A woman in a black top and black shorts stood in front of a white wall flanked by green plants to the left and right.,0.14117908477783203,1,0.9181433916091919,0.9845656855707107,False,False,False,True,True,
417,he__urKfD3fUK8,HumanEdit,train,replace,_urKfD3fUK8,Change the pencil color to red.,The child is writing with a red pen,0.01763916015625,1,0.5511424541473389,0.9073875420153042,True,False,False,False,True,
418,he__v1ipqy_fd4,HumanEdit,train,replace,_v1ipqy_fd4,Change the ice block in the hand to  a chrysanthemum.,Holding a white flower in his hand,0.07941532135009766,1,0.9407058954238892,0.9826355598167679,False,False,False,False,True,
419,he__zd5Lqg6qwc,HumanEdit,train,replace,_zd5Lqg6qwc,Change blue and white plaid top to black top.,A woman wearing a black top and blue jeans sits on a stone,0.11989307403564453,1,0.8717718124389648,0.9348401401902582,False,False,False,True,True,
420,he_fbAnIjhrOL4,HumanEdit,train,replace,fbAnIjhrOL4,Replace the cactus with a red rose.,There is a red rose growing in the flowerpot,0.1013021469116211,1,0.958894670009613,0.9758555460017196,False,False,False,False,True,
421,he_kC28celkE_0,HumanEdit,train,replace,kC28celkE_0,Change to tan leather shoes and lean on the railing with your left foot on tiptoe.,A man puts one foot on the railing,0.17315292358398438,1,0.9217544198036194,0.9847507684889398,False,False,False,True,True,
422,he_ouDjrbw-fs0,HumanEdit,train,replace,ouDjrbw-fs0,Pink lipstick turns into red lipstick.,A girl in a black dress wearing red lipstick,0.01903820037841797,1,0.5382552742958069,0.9075342465753424,True,False,False,False,True,
423,rs_000101_2,ReShapeBench,multi_object,multi_object,000101_2,Change the classic street lamp into an ornate cast-iron clock post,ornate cast-iron clock post,0.22210311889648438,1,,,False,False,True,True,True,needs_sam2_mask_refinement|no_gt_image
424,rs_000102_1,ReShapeBench,multi_object,multi_object,000102_1,Change the flock of sheep into a small herd of goats,small herd of goats,0.171722412109375,5,,,False,False,True,True,False,needs_sam2_mask_refinement|no_gt_image|too_many_mask_components
425,rs_000103_1,ReShapeBench,multi_object,multi_object,000103_1,Change the cat-face pillow into a round striped cushion,round striped cushion,0.5589065551757812,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
426,rs_000104_2,ReShapeBench,multi_object,multi_object,000104_2,Change the metal sugar bowl into a glass honey dispenser with a metal lid,glass honey dispenser with a metal lid,0.9089508056640625,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
427,rs_000105_2,ReShapeBench,multi_object,multi_object,000105_2,Change the wooden chair into a rustic tree stump,rustic tree stump,0.33423614501953125,1,,,False,False,True,True,True,needs_sam2_mask_refinement|no_gt_image
428,rs_000106_1,ReShapeBench,multi_object,multi_object,000106_1,"Change the shepherd into a woman in a bright red dress and sun hat, carrying a basket","woman in a bright red dress and sun hat, carrying a basket",0.23321533203125,3,,,False,False,True,True,False,needs_sam2_mask_refinement|no_gt_image|too_many_mask_components
429,rs_000107_1,ReShapeBench,multi_object,multi_object,000107_1,Change the ice-cream cone into a red balloon,red balloon,0.1930694580078125,2,,,False,False,True,True,True,needs_sam2_mask_refinement|no_gt_image
430,rs_000108_1,ReShapeBench,multi_object,multi_object,000108_1,Change the yellow bicycle with a basket into a classic black scooter,classic black scooter,0.15555191040039062,4,,,False,False,True,True,False,needs_sam2_mask_refinement|no_gt_image|too_many_mask_components
431,rs_000109_2,ReShapeBench,multi_object,multi_object,000109_2,Change the glass of orange spritz into a glass of iced matcha latte,glass of iced matcha latte,0.9270706176757812,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
432,rs_000110_2,ReShapeBench,multi_object,multi_object,000110_2,Change the plastic-wrapped buns into green apples,green apples,0.7421875,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
433,rs_000111_1,ReShapeBench,multi_object,multi_object,000111_1,Change the white umbrella into a white folding chair,white folding chair,0.1086273193359375,1,,,False,False,True,True,True,needs_sam2_mask_refinement|no_gt_image
434,rs_000112_1,ReShapeBench,multi_object,multi_object,000112_1,Change the pink drink in the glass into a green smoothie in the glass,green smoothie in the glass,0.86419677734375,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
435,rs_000113_1,ReShapeBench,multi_object,multi_object,000113_1,Change the row of colorful bottles into a row of small potted succulents,row of small potted succulents,0.0807647705078125,3,,,False,False,True,True,False,needs_sam2_mask_refinement|no_gt_image|too_many_mask_components
436,rs_000114_1,ReShapeBench,multi_object,multi_object,000114_1,Change the white ceramic spoon into a pair of wooden chopsticks,pair of wooden chopsticks,0.8662223815917969,2,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
437,rs_000115_1,ReShapeBench,multi_object,multi_object,000115_1,Change the woven pendant light into a modern metal sphere light,modern metal sphere light,0.3642425537109375,1,,,False,False,True,True,True,needs_sam2_mask_refinement|no_gt_image
438,rs_000116_1,ReShapeBench,multi_object,multi_object,000116_1,Change the bunches of dried peppers and chilies into bunches of white garlic bulbs,bunches of white garlic bulbs,0.4169960021972656,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
439,rs_000117_2,ReShapeBench,multi_object,multi_object,000117_2,Change the ornate birdcage into a grandfather clock,grandfather clock,0.5563011169433594,2,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
440,rs_000118_1,ReShapeBench,multi_object,multi_object,000118_1,Change the worn soccer ball into a worn leather backpack,worn leather backpack,0.59088134765625,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
441,rs_000119_1,ReShapeBench,multi_object,multi_object,000119_1,Change the plate with an orange into a plate with a slice of cake,plate with a slice of cake,0.8266639709472656,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
442,rs_000120_2,ReShapeBench,multi_object,multi_object,000120_2,Change the watermelon slices into cantaloupe slices,cantaloupe slices,0.9909439086914062,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
443,rs_000121_1,ReShapeBench,multi_object,multi_object,000121_1,Change the wine glass into a small vase filled with pink roses,small vase filled with pink roses,0.20270538330078125,1,,,False,False,True,True,True,needs_sam2_mask_refinement|no_gt_image
444,rs_000122_1,ReShapeBench,multi_object,multi_object,000122_1,Change the bowl of Turkish delights into a plate of assorted cookies,plate of assorted cookies,0.979736328125,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
445,rs_000123_2,ReShapeBench,multi_object,multi_object,000123_2,Change the yellow pitcher with paintbrushes into a yellow pitcher with sunflowers,yellow pitcher with sunflowers,0.9402427673339844,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
446,rs_000124_2,ReShapeBench,multi_object,multi_object,000124_2,Change the glass bowl filled with red berries into a woven basket filled with red berries,woven basket filled with red berries,0.9978713989257812,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
447,rs_000125_2,ReShapeBench,multi_object,multi_object,000125_2,Change the black scooter into a chair,chair,0.23178863525390625,2,,,False,False,True,True,True,needs_sam2_mask_refinement|no_gt_image
448,rs_000126_2,ReShapeBench,multi_object,multi_object,000126_2,Change the white paper bag with croissants into a white paper bag with a bunch of green grapes,white paper bag with a bunch of green grapes,0.7510871887207031,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
449,rs_000127_2,ReShapeBench,multi_object,multi_object,000127_2,Change the dog sitting beside the woman into a woven picnic basket,woven picnic basket,0.5827789306640625,2,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
450,rs_000128_1,ReShapeBench,multi_object,multi_object,000128_1,Change the vase with dried flowers into a stack of books,stack of books,0.3956756591796875,1,,,False,False,True,True,True,needs_sam2_mask_refinement|no_gt_image
451,rs_000129_2,ReShapeBench,multi_object,multi_object,000129_2,Change the glass of orange liquid into a ceramic teapot,ceramic teapot,0.6267814636230469,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
452,rs_000130_1,ReShapeBench,multi_object,multi_object,000130_1,Change the plate of toast with orange preserves into a plate of toast with berry jam,plate of toast with berry jam,0.9027099609375,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
453,rs_000131_1,ReShapeBench,multi_object,multi_object,000131_1,Change the wooden nightstand with a stack of books into a wooden nightstand with a small potted plant,wooden nightstand with a small potted plant,0.3390960693359375,2,,,False,False,True,True,True,needs_sam2_mask_refinement|no_gt_image
454,rs_000132_1,ReShapeBench,multi_object,multi_object,000132_1,Change the toasted bread slices into carrot sticks,carrot sticks,0.397613525390625,2,,,False,False,True,True,True,needs_sam2_mask_refinement|no_gt_image
455,rs_000133_1,ReShapeBench,multi_object,multi_object,000133_1,Change the glass of iced soda with a striped straw into a small plate of pastries,small plate of pastries,0.8568115234375,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
456,rs_000134_1,ReShapeBench,multi_object,multi_object,000134_1,Change the lifeguard tower into a lighthouse,lighthouse,0.057422637939453125,7,,,False,False,True,True,False,needs_sam2_mask_refinement|no_gt_image|too_many_mask_components
457,rs_000135_2,ReShapeBench,multi_object,multi_object,000135_2,Change the blueberry-topped round pastry into a rectangular slice of layered strawberry shortcake,rectangular slice of layered strawberry shortcake,0.4984626770019531,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
458,rs_000136_1,ReShapeBench,multi_object,multi_object,000136_1,Change the ceramic pitcher into a clear glass tumbler,clear glass tumbler,0.9708023071289062,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
459,rs_000137_1,ReShapeBench,multi_object,multi_object,000137_1,Change the bouquet of pink flowers into a vintage brown leather suitcase,vintage brown leather suitcase,0.7107315063476562,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
460,rs_000138_2,ReShapeBench,multi_object,multi_object,000138_2,"Change the bottle of Sassi water into a tall, slender crystal candlestick","tall, slender crystal candlestick",0.39402008056640625,1,,,False,False,True,True,True,needs_sam2_mask_refinement|no_gt_image
461,rs_000139_2,ReShapeBench,multi_object,multi_object,000139_2,Change the pink-and-white box with a decorative tag into a vase with a single pink tulip,vase with a single pink tulip,0.8761329650878906,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
462,rs_000140_2,ReShapeBench,multi_object,multi_object,000140_2,Change the left table with striped tablecloth into a left table replaced by a large woven basket,left table replaced by a large woven basket,0.2782402038574219,5,,,False,False,True,True,False,needs_sam2_mask_refinement|no_gt_image|too_many_mask_components
463,rs_000141_1,ReShapeBench,multi_object,multi_object,000141_1,Change the wooden crate of oranges into a wooden crate of books,wooden crate of books,0.10413742065429688,3,,,False,False,True,True,False,needs_sam2_mask_refinement|no_gt_image|too_many_mask_components
464,rs_000143_2,ReShapeBench,multi_object,multi_object,000143_2,Change the yellow phone with a map design into a stack of colorful macarons,stack of colorful macarons,0.8678398132324219,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
465,rs_000144_2,ReShapeBench,multi_object,multi_object,000144_2,Change the golden spoon into a pair of wooden chopsticks,pair of wooden chopsticks,0.998046875,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
466,rs_000145_2,ReShapeBench,multi_object,multi_object,000145_2,Change the empty blue coffee grinder into a blue coffee grinder with red apples in the hopper,blue coffee grinder with red apples in the hopper,0.3176383972167969,6,,,False,False,True,True,False,needs_sam2_mask_refinement|no_gt_image|too_many_mask_components
467,rs_000146_1,ReShapeBench,multi_object,multi_object,000146_1,Change the glass of red wine into a ceramic teacup,ceramic teacup,0.18703842163085938,1,,,False,False,True,True,True,needs_sam2_mask_refinement|no_gt_image
468,rs_000147_2,ReShapeBench,multi_object,multi_object,000147_2,Change the blueberry-topped tart into a slice of lemon cheesecake,slice of lemon cheesecake,1.0,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
469,rs_000148_1,ReShapeBench,multi_object,multi_object,000148_1,Change the small round wooden table into a small round wicker ottoman,small round wicker ottoman,0.6026191711425781,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
470,rs_000149_1,ReShapeBench,multi_object,multi_object,000149_1,Change the set of colorful pencils into a wooden mannequin figure,wooden mannequin figure,0.7395706176757812,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
471,rs_000150_2,ReShapeBench,multi_object,multi_object,000150_2,Change the glass pitcher into a rustic wooden ladle,rustic wooden ladle,0.9725456237792969,1,,,False,False,True,True,False,mask_area_above_limit|needs_sam2_mask_refinement|no_gt_image
472,rs_000001_1,ReShapeBench,single_object,single_object,000001_1,Change the car into a bicycle,bicycle,0.3060150146484375,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
473,rs_000003_1,ReShapeBench,single_object,single_object,000003_1,Change the sneaker into a cat,cat,0.3302764892578125,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
474,rs_000005_1,ReShapeBench,single_object,single_object,000005_1,Change the snowdrops into a pocket watch,pocket watch,0.17969894409179688,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
475,rs_000006_2,ReShapeBench,single_object,single_object,000006_2,Change the sedan into a bench,bench,0.33878326416015625,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
476,rs_000008_1,ReShapeBench,single_object,single_object,000008_1,Change the boat into a swan,swan,0.1849365234375,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
477,rs_000011_2,ReShapeBench,single_object,single_object,000011_2,Change the bench into a statue of a deer,statue of a deer,0.1915130615234375,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
478,rs_000012_1,ReShapeBench,single_object,single_object,000012_1,Change the cowboy on horse into a bicycle,bicycle,0.3473167419433594,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
479,rs_000013_2,ReShapeBench,single_object,single_object,000013_2,Change the rowboat into a frog,frog,0.0352783203125,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
480,rs_000015_2,ReShapeBench,single_object,single_object,000015_2,Change the wooden door into a potted olive tree,potted olive tree,0.056304931640625,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
481,rs_000017_1,ReShapeBench,single_object,single_object,000017_1,Change the dog into a squirrel,squirrel,0.3154296875,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
482,rs_000018_2,ReShapeBench,single_object,single_object,000018_2,Change the surfer into a kayak,kayak,0.12298202514648438,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
483,rs_000022_2,ReShapeBench,single_object,single_object,000022_2,Change the cat into a tortoise,tortoise,0.3564338684082031,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
484,rs_000025_2,ReShapeBench,single_object,single_object,000025_2,Change the classic car into a tandem bicycle,tandem bicycle,0.15224456787109375,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
485,rs_000026_2,ReShapeBench,single_object,single_object,000026_2,Change the Eiffel Tower into a lighthouse,lighthouse,0.0117034912109375,1,,,True,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
486,rs_000030_2,ReShapeBench,single_object,single_object,000030_2,Change the woodpecker into a chameleon,chameleon,0.3358879089355469,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
487,rs_000035_1,ReShapeBench,single_object,single_object,000035_1,Change the mulberries into a river stone,river stone,0.22218704223632812,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
488,rs_000036_2,ReShapeBench,single_object,single_object,000036_2,Change the person into a vase,vase,0.3825492858886719,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
489,rs_000037_1,ReShapeBench,single_object,single_object,000037_1,Change the cat into a sea turtle,sea turtle,0.30065155029296875,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
490,rs_000044_2,ReShapeBench,single_object,single_object,000044_2,Change the bird into a squirrel,squirrel,0.166839599609375,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
491,rs_000046_1,ReShapeBench,single_object,single_object,000046_1,Change the poodle into a bicycle,bicycle,0.1608428955078125,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
492,rs_000047_1,ReShapeBench,single_object,single_object,000047_1,Change the betta fish into a butterfly,butterfly,0.36102294921875,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
493,rs_000053_1,ReShapeBench,single_object,single_object,000053_1,Change the person into a bicycle,bicycle,0.05901336669921875,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
494,rs_000055_1,ReShapeBench,single_object,single_object,000055_1,Change the bench into a wheelbarrow,wheelbarrow,0.07810592651367188,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
495,rs_000060_1,ReShapeBench,single_object,single_object,000060_1,Change the dog into a bicycle,bicycle,0.07062911987304688,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
496,rs_000061_1,ReShapeBench,single_object,single_object,000061_1,Change the bicycle into a bench,bench,0.2853660583496094,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
497,rs_000062_2,ReShapeBench,single_object,single_object,000062_2,Change the person with parasol into a marble statue with parasol,marble statue with parasol,0.19493865966796875,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
498,rs_000069_1,ReShapeBench,single_object,single_object,000069_1,Change the vintage car into a horse,horse,0.10951995849609375,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
499,rs_000070_2,ReShapeBench,single_object,single_object,000070_2,Change the duck into a rowboat,rowboat,0.089263916015625,1,,,False,False,False,False,True,needs_sam2_mask_refinement|no_gt_image
